Gender,Married,Education,Self_Employed,ApplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Loan_Status,TotalIncome,LoanAmount/TotalIncome,Graduate&Self_Employed,TotalIncome_log,PA_Rural,PA_Urban,Dependents_num
1.0,0.0,1.0,0.0,416,350.0,180.0,1.0,1.0,42083.0,0.00831689755958463,0.0,10.647399137646048,0,1,3.2
0.0,1.0,0.0,0.0,2894,155.0,360.0,1.0,0.0,5686.0,0.027259936686598662,0.0,8.645762292210945,1,0,0.0
0.0,1.0,1.0,0.0,5703,128.0,360.0,1.0,1.0,5703.0,0.02244432754690514,0.0,8.648747631156539,0,1,3.2
0.0,0.0,1.0,0.0,3676,172.0,360.0,1.0,1.0,7977.0,0.021561990723329573,0.0,8.984317679911129,1,0,0.0
1.0,1.0,1.0,0.0,12000,496.0,360.0,1.0,0.0,12000.0,0.04133333333333333,0.0,9.392661928770137,0,0,1.0
0.0,1.0,0.0,0.0,2400,146.41216216216216,180.0,1.0,1.0,6200.0,0.023614864864864863,0.0,8.732304571033183,0,1,0.0
0.0,1.0,1.0,0.0,3400,173.0,360.0,1.0,1.0,5900.0,0.029322033898305084,0.0,8.68270762989381,0,0,1.0
0.0,1.0,0.0,0.0,3987,157.0,360.0,1.0,0.0,5398.0,0.029084846239347907,0.0,8.59378379357795,1,0,2.0
0.0,1.0,1.0,0.0,3232,108.0,360.0,1.0,1.0,5182.0,0.020841373986877652,0.0,8.552946361122055,1,0,0.0
1.0,0.0,1.0,0.0,2900,71.0,360.0,1.0,1.0,2900.0,0.024482758620689656,0.0,7.9724660159745655,1,0,0.0
0.0,1.0,1.0,0.0,4106,40.0,180.0,1.0,1.0,4106.0,0.00974184120798831,0.0,8.32020459757888,1,0,3.2
0.0,1.0,1.0,0.0,8072,253.0,360.0,1.0,1.0,8312.0,0.030437921077959576,0.0,9.025455532779063,0,1,1.0
0.0,1.0,1.0,0.0,7583,187.0,360.0,1.0,1.0,7583.0,0.024660424634049848,0.0,8.933664178700935,0,1,2.0
1.0,0.0,1.0,1.0,4583,133.0,360.0,0.0,0.0,4583.0,0.02902029238490072,1.0,8.430109084509125,0,0,0.0
